transaction_id,amount_usd,merchant_category,card_type,auth_method,channel,device_type,account_balance_usd,cvv_retry_count,velocity_score,merchant_risk_score,time_of_day_hour,day_of_week,error_text,category,retry_action_taken,delay_before_retry_min,outcome
txn_07229,163.21,Electronics,Amex,Biometric,Contactless,POS Terminal,2993.69,0,10.7,35.5,19,6,Connection reset before response received,network_error,delay_2hr_retry,120,recovered
txn_07884,46.16,Gaming,Mastercard,OTP,In-App,Windows PC,1728.53,0,34.6,44.7,22,2,3DS authentication timeout after 30s,otp_fail,retry_same_card,30,failed_again
txn_13485,34.37,Utilities,Visa,3D Secure,POS,iPhone,680.88,0,15.8,47.5,15,6,Connection reset before response received,network_error,no_retry,120,failed_again
txn_19051,152.51,Online Retail,Mastercard,OTP,In-App,Tablet,2300.79,0,12.1,21.3,19,5,Gateway unreachable - network failure,network_error,retry_upi,0,recovered
txn_19035,60.4,Online Retail,Visa,3D Secure,POS,Android Phone,4627.79,0,33.2,47.2,18,3,Connection reset before response received,network_error,no_retry,30,failed_again
txn_17914,112.24,Electronics,Amex,PIN,Online,Smart Watch,9805.62,0,7.9,62.0,16,3,Do Not Honour - Bank declined due to risk parameters,risk_block,retry_same_card,360,failed_again
txn_02504,51.47,Restaurants,Visa,Biometric,Online,POS Terminal,88566.0,0,17.9,34.0,1,0,Transaction blocked - suspicious activity detected,risk_block,no_retry,360,failed_again
txn_19392,460.44,Electronics,Visa,Biometric,POS,Mac,809.99,0,6.6,54.1,13,1,Card flagged for review - high risk score,risk_block,retry_upi,120,failed_again
txn_04631,200.18,Healthcare,Visa,OTP,Online,Windows PC,1823.68,1,5.2,39.5,20,2,Connection timeout during authorization,bank_timeout,retry_same_card,0,failed_again
txn_01511,166.98,Groceries,Visa,No Authentication,Contactless,Android Phone,246.6,0,27.4,31.1,7,4,Network error - request could not be completed,network_error,retry_same_card,30,failed_again
txn_06286,16.11,Healthcare,Mastercard,No Authentication,Contactless,Windows PC,1066.72,0,40.2,22.4,2,2,Bank server did not respond in time,bank_timeout,retry_upi,0,recovered
txn_15443,169.28,Gaming,Amex,PIN,POS,Android Phone,1710.26,0,10.5,47.4,0,2,Network error - request could not be completed,network_error,retry_same_card,360,failed_again
txn_18531,28.14,Online Retail,Amex,3D Secure,ATM,ATM Machine,3861.44,0,46.9,29.6,21,2,Decline code 51: Not enough balance,insufficient_funds,retry_same_card,120,recovered
txn_14836,10.48,Online Retail,Mastercard,3D Secure,Contactless,Mac,3374.79,0,45.1,49.3,2,1,Bank server did not respond in time,bank_timeout,retry_same_card,30,recovered
txn_13302,66.24,Groceries,Visa,OTP,In-App,Windows PC,3618.21,2,16.8,39.2,1,5,Customer authentication failed - OTP mismatch,otp_fail,retry_same_card,360,recovered
txn_12755,44.64,Restaurants,Visa,3D Secure,Online,Android Phone,358.14,0,12.5,15.9,16,2,NPCI: UPI PIN retries exceeded,otp_fail,retry_wallet,360,recovered
txn_18744,25.88,Online Retail,Visa,Biometric,POS,POS Terminal,4643.88,0,26.5,20.3,6,4,NPCI: UPI PIN retries exceeded,otp_fail,no_retry,120,failed_again
txn_19895,12.25,Online Retail,Visa,No Authentication,ATM,POS Terminal,3613.94,0,0.8,41.7,14,0,Card flagged for review - high risk score,risk_block,retry_same_card,0,failed_again
txn_01902,82.83,Restaurants,Mastercard,3D Secure,Contactless,iPhone,160.85,0,13.4,48.9,0,5,NPCI: UPI PIN retries exceeded,otp_fail,retry_upi,0,recovered
txn_00709,390.03,Travel,Mastercard,Biometric,Contactless,Android Phone,845.86,0,18.0,37.9,2,5,Card expired - decline code 54,card_expired,retry_upi,360,failed_again
txn_16125,82.27,Utilities,Visa,PIN,In-App,Android Phone,959.7,0,17.2,23.4,12,3,Gateway timeout - issuing bank unreachable,bank_timeout,no_retry,30,failed_again
txn_05237,39.21,Healthcare,Visa,3D Secure,Online,Mac,1040.34,0,48.8,27.8,23,0,Gateway unreachable - network failure,network_error,retry_same_card,120,recovered
txn_02496,86.25,Restaurants,RuPay,PIN,POS,Mac,967.78,0,13.2,28.4,15,1,Available balance too low for this transaction,insufficient_funds,retry_same_card,30,recovered
txn_00689,197.66,Restaurants,Mastercard,3D Secure,In-App,iPhone,1074.45,0,26.5,37.9,16,0,Available balance too low for this transaction,insufficient_funds,no_retry,120,failed_again
txn_04451,15.28,Online Retail,Mastercard,OTP,POS,iPhone,343.95,0,9.5,6.4,19,4,Card flagged for review - high risk score,risk_block,retry_upi,360,recovered
txn_03185,555.63,Electronics,RuPay,PIN,In-App,POS Terminal,665.47,0,7.3,48.0,13,4,Expiry date validation failed,card_expired,no_retry,120,failed_again
txn_11488,58.0,Electronics,Mastercard,3D Secure,ATM,Android Phone,762.03,1,20.7,32.6,11,2,Customer authentication failed - OTP mismatch,otp_fail,delay_2hr_retry,120,failed_again
txn_13650,27.14,Online Retail,Visa,Biometric,In-App,Windows PC,1180.13,0,25.2,32.4,2,6,ISO8583 message parsing error,network_error,delay_2hr_retry,120,recovered
txn_10586,19.63,Utilities,Visa,3D Secure,In-App,iPhone,1119.2,0,34.3,38.6,23,0,Gateway unreachable - network failure,network_error,delay_2hr_retry,360,failed_again
txn_02572,24.27,Streaming,Mastercard,OTP,POS,Android Phone,1020.97,0,0.0,9.4,21,5,Bank server did not respond in time,bank_timeout,retry_wallet,0,failed_again
txn_12660,119.56,Electronics,Visa,OTP,In-App,Android Phone,359.23,0,21.5,40.1,11,6,Card flagged for review - high risk score,risk_block,retry_upi,120,failed_again
txn_07732,26.51,Healthcare,Visa,OTP,Contactless,Windows PC,1436.86,0,32.8,33.3,7,2,Gateway timeout - issuing bank unreachable,bank_timeout,retry_upi,120,recovered
txn_08510,5435.43,Travel,Mastercard,3D Secure,Online,iPhone,19357.84,0,19.9,24.2,7,4,Connection timeout during authorization,bank_timeout,no_retry,30,failed_again
txn_10530,6.55,Online Retail,Visa,Biometric,Online,POS Terminal,525.99,0,30.1,57.5,21,1,"Issuer server not responding, request expired",bank_timeout,retry_wallet,30,recovered
txn_07150,97.84,Online Retail,Amex,Biometric,POS,POS Terminal,2120.59,0,26.0,25.1,19,3,Connection timeout during authorization,bank_timeout,no_retry,30,failed_again
txn_17235,56.47,Utilities,Amex,OTP,POS,Android Phone,977.06,0,0.0,34.7,9,3,Connection timeout during authorization,bank_timeout,retry_same_card,360,recovered
txn_08181,8.11,Restaurants,Mastercard,OTP,Online,iPhone,650.45,1,6.2,17.6,16,5,ISO8583 message parsing error,network_error,retry_same_card,120,failed_again
txn_19134,126.12,Online Retail,Mastercard,Biometric,POS,Android Phone,394.05,0,16.9,43.9,7,1,Do Not Honour - Insufficient funds,insufficient_funds,delay_2hr_retry,0,recovered
txn_11774,9.94,Restaurants,Mastercard,3D Secure,POS,Windows PC,773.85,0,12.1,38.0,6,3,Connection reset before response received,network_error,retry_same_card,360,failed_again
txn_04337,111.68,Healthcare,Visa,Biometric,POS,Android Phone,695.35,0,41.1,22.4,23,6,Bank server did not respond in time,bank_timeout,retry_wallet,120,failed_again
txn_01431,5.03,Streaming,Visa,OTP,ATM,iPhone,2072.0,0,5.4,48.8,9,4,Customer authentication failed - OTP mismatch,otp_fail,delay_2hr_retry,0,recovered
txn_11616,3.57,Groceries,Amex,3D Secure,Contactless,Mac,3798.21,0,14.5,18.3,23,1,3DS authentication timeout after 30s,otp_fail,no_retry,0,failed_again
txn_16172,68.66,Electronics,Amex,OTP,Online,Windows PC,10997.6,0,25.5,28.0,11,4,Gateway unreachable - network failure,network_error,retry_same_card,120,recovered
txn_05538,198.52,Electronics,RuPay,OTP,Online,iPhone,412.91,0,17.8,54.4,22,1,Connection reset before response received,network_error,no_retry,30,failed_again
txn_16827,22.64,Groceries,Mastercard,OTP,In-App,iPhone,3683.46,0,22.3,45.8,22,3,Gateway timeout - issuing bank unreachable,bank_timeout,retry_upi,0,recovered
txn_07232,121.12,Travel,Discover,3D Secure,POS,iPhone,1124.95,0,28.2,37.2,21,4,Available balance too low for this transaction,insufficient_funds,delay_2hr_retry,0,recovered
txn_19236,18.68,Fuel,Visa,OTP,POS,Tablet,1991.22,0,19.7,29.0,14,2,Connection timeout during authorization,bank_timeout,delay_2hr_retry,30,failed_again
txn_02271,220.98,Groceries,Mastercard,3D Secure,Contactless,Android Phone,7376.62,0,18.7,32.4,18,4,Bank server did not respond in time,bank_timeout,delay_2hr_retry,0,failed_again
txn_05901,30.16,Healthcare,Amex,Biometric,In-App,iPhone,293.34,0,54.3,14.0,6,6,Card flagged for review - high risk score,risk_block,delay_2hr_retry,120,failed_again
txn_03508,153.06,Fuel,Visa,OTP,In-App,Smart Watch,1044.33,0,21.8,34.7,22,4,"Issuer server not responding, request expired",bank_timeout,retry_upi,30,recovered
txn_16886,59.53,Gaming,RuPay,OTP,POS,Tablet,2401.6,0,23.4,56.3,19,4,ISO8583 message parsing error,network_error,delay_2hr_retry,360,failed_again
txn_18146,25.01,Online Retail,Mastercard,PIN,POS,iPhone,2481.55,0,0.0,39.0,22,3,Do Not Honour - Insufficient funds,insufficient_funds,no_retry,30,failed_again
txn_14160,33.98,Gaming,Mastercard,3D Secure,POS,Android Phone,3046.98,2,47.3,60.2,13,2,3DS authentication timeout after 30s,otp_fail,retry_same_card,120,failed_again
txn_14094,1879.04,Electronics,Visa,PIN,POS,Mac,1709.33,0,4.1,57.0,8,1,Available balance too low for this transaction,insufficient_funds,retry_wallet,0,recovered
txn_13584,134.31,Groceries,Mastercard,PIN,POS,Android Phone,2001.05,0,23.9,22.6,23,5,"Issuer server not responding, request expired",bank_timeout,delay_2hr_retry,120,failed_again
txn_03172,63.07,Groceries,Visa,PIN,Contactless,Windows PC,284.42,0,34.6,31.2,12,4,Connection timeout during authorization,bank_timeout,retry_wallet,0,failed_again
txn_03887,35.49,Restaurants,Mastercard,No Authentication,Online,Tablet,3463.01,0,19.1,42.7,17,5,Do Not Honour - Insufficient funds,insufficient_funds,retry_wallet,360,failed_again
txn_10329,10.18,Fuel,Mastercard,OTP,Contactless,Tablet,996.5,0,31.4,27.4,16,0,"Card no longer valid, expiry passed",card_expired,retry_upi,360,failed_again
txn_18297,36.09,Fuel,Mastercard,OTP,ATM,Android Phone,4329.45,0,25.8,49.2,8,0,Gateway timeout - issuing bank unreachable,bank_timeout,retry_upi,120,recovered
txn_04756,187.27,Healthcare,Mastercard,PIN,POS,Mac,3275.1,0,0.0,19.2,17,3,Transaction blocked - suspicious activity detected,risk_block,retry_same_card,0,failed_again
txn_18356,78.18,Streaming,Mastercard,Biometric,Online,Android Phone,6485.6,0,0.2,26.2,8,2,Do Not Honour - Insufficient funds,insufficient_funds,no_retry,30,failed_again
txn_12506,76.99,Restaurants,Amex,Biometric,Online,iPhone,937.14,0,6.9,31.8,19,3,OTP verification failed - incorrect code entered,otp_fail,retry_same_card,120,failed_again
txn_10245,47.43,Online Retail,Visa,OTP,POS,iPhone,14914.12,0,14.7,26.9,8,0,TXN_FAILED: Insufficient balance in account,insufficient_funds,retry_wallet,360,failed_again
txn_09735,12.66,Fuel,Visa,Biometric,Contactless,ATM Machine,714.97,0,44.1,32.5,17,2,Connection reset before response received,network_error,retry_upi,30,recovered
txn_07366,79.59,Electronics,Mastercard,3D Secure,POS,Android Phone,2698.95,0,13.6,47.2,23,6,Connection timeout during authorization,bank_timeout,no_retry,360,failed_again
txn_12494,5.97,Groceries,Mastercard,3D Secure,Online,Android Phone,836.84,1,0.0,26.6,2,1,Card flagged for review - high risk score,risk_block,retry_upi,0,failed_again
txn_16556,66.96,Groceries,Amex,No Authentication,POS,Android Phone,851.74,0,33.1,47.4,21,4,Network error - request could not be completed,network_error,retry_wallet,30,failed_again
txn_05785,231.45,Travel,Mastercard,Biometric,Contactless,Android Phone,1142.52,1,0.0,25.8,1,1,Gateway timeout - issuing bank unreachable,bank_timeout,no_retry,120,failed_again
txn_17294,78.23,Gaming,Mastercard,Biometric,In-App,POS Terminal,3667.54,0,19.1,65.7,10,1,Bank server did not respond in time,bank_timeout,retry_same_card,360,recovered
txn_13100,30.66,Healthcare,Visa,OTP,POS,iPhone,585.59,0,17.1,30.9,6,3,Decline code 51: Not enough balance,insufficient_funds,retry_same_card,0,failed_again
txn_09381,26.77,Gaming,Amex,Biometric,Online,Android Phone,1654.8,0,16.0,43.6,16,5,"Issuer server not responding, request expired",bank_timeout,retry_upi,360,failed_again
txn_12400,9.99,Utilities,Visa,Biometric,Contactless,Android Phone,664.12,0,7.5,40.6,19,2,Network error - request could not be completed,network_error,retry_wallet,360,recovered
txn_14887,51.31,Healthcare,Mastercard,PIN,POS,iPhone,913.14,1,23.0,20.1,7,6,NPCI: UPI PIN retries exceeded,otp_fail,retry_upi,30,recovered
txn_12860,101.43,Restaurants,Amex,OTP,POS,ATM Machine,717.55,0,7.9,27.4,3,0,Gateway unreachable - network failure,network_error,no_retry,0,failed_again
txn_14797,169.39,Groceries,Visa,No Authentication,Contactless,Android Phone,2303.16,0,11.1,24.9,23,3,Connection timeout during authorization,bank_timeout,retry_wallet,360,failed_again
txn_05599,1880.35,Travel,Mastercard,OTP,Online,POS Terminal,13264.29,0,24.9,43.2,1,1,ISO8583 message parsing error,network_error,retry_same_card,120,failed_again
txn_09053,69.39,Gift Cards,Visa,Biometric,POS,iPhone,1637.22,0,19.0,67.5,11,4,Decline code 51: Not enough balance,insufficient_funds,retry_wallet,30,failed_again
txn_15325,55.56,Restaurants,Visa,OTP,Contactless,Android Phone,2236.7,0,27.7,55.3,6,0,"Card no longer valid, expiry passed",card_expired,retry_wallet,0,failed_again
txn_08953,31.33,Online Retail,Visa,3D Secure,Online,Android Phone,1923.54,0,48.3,53.0,19,0,Card flagged for review - high risk score,risk_block,retry_wallet,360,failed_again
txn_05801,18.43,Fuel,Amex,No Authentication,Online,Android Phone,2839.97,0,16.6,11.3,19,1,Transaction blocked - suspicious activity detected,risk_block,no_retry,120,failed_again
txn_06085,11.05,Restaurants,Visa,PIN,Online,ATM Machine,2343.34,1,32.6,31.9,5,6,Connection timeout during authorization,bank_timeout,delay_2hr_retry,30,recovered
txn_18020,52.11,Online Retail,Mastercard,3D Secure,Online,iPhone,5210.87,0,12.7,36.5,7,0,"Issuer server not responding, request expired",bank_timeout,no_retry,30,failed_again
txn_15343,43.51,Fuel,Mastercard,3D Secure,Online,Mac,800.49,1,22.6,18.0,7,5,ISO8583 message parsing error,network_error,delay_2hr_retry,120,recovered
txn_19001,97.35,Healthcare,Mastercard,3D Secure,Online,Android Phone,2098.27,1,9.6,39.7,22,6,OTP verification failed - incorrect code entered,otp_fail,delay_2hr_retry,30,recovered
txn_16533,44.9,Electronics,Amex,PIN,Online,Windows PC,2056.48,1,8.6,55.5,3,3,Gateway timeout - issuing bank unreachable,bank_timeout,no_retry,30,failed_again
txn_07878,64.56,Healthcare,Mastercard,No Authentication,POS,iPhone,16543.6,0,52.6,28.5,14,3,OTP verification failed - incorrect code entered,otp_fail,no_retry,30,failed_again
txn_02278,50.72,Gift Cards,RuPay,PIN,In-App,POS Terminal,30003.3,1,26.7,75.6,10,3,ISO8583 message parsing error,network_error,no_retry,30,failed_again
txn_06429,164.62,Gaming,Visa,OTP,POS,iPhone,1885.4,0,26.0,68.0,9,6,Bank server did not respond in time,bank_timeout,retry_upi,120,recovered
txn_08247,45.85,Restaurants,RuPay,Biometric,Online,Android Phone,192.18,1,21.0,27.1,1,1,Transaction blocked - suspicious activity detected,risk_block,retry_same_card,120,failed_again
txn_17623,27.48,Groceries,Mastercard,No Authentication,Online,POS Terminal,4449.76,1,37.5,30.5,14,6,Do Not Honour - Bank declined due to risk parameters,risk_block,delay_2hr_retry,120,failed_again
txn_04372,22.61,Online Retail,Visa,PIN,POS,POS Terminal,2101.2,0,25.1,38.2,6,3,Do Not Honour - Bank declined due to risk parameters,risk_block,retry_wallet,30,recovered
txn_06960,25.22,Streaming,Visa,Biometric,ATM,Smart Watch,2146.45,0,12.4,34.1,12,4,TXN_FAILED: Insufficient balance in account,insufficient_funds,retry_upi,30,failed_again
txn_09566,3.68,Groceries,Mastercard,3D Secure,POS,Android Phone,4449.28,0,22.8,43.7,5,0,Transaction blocked - suspicious activity detected,risk_block,no_retry,120,failed_again
txn_07090,114.31,Electronics,Mastercard,Biometric,Online,iPhone,2227.04,0,15.8,46.0,17,1,ISO8583 message parsing error,network_error,no_retry,30,failed_again
txn_09902,16.99,Utilities,Visa,Biometric,Contactless,POS Terminal,1916.34,0,19.4,40.3,4,4,Bank server did not respond in time,bank_timeout,retry_wallet,0,recovered
txn_06830,31.33,Online Retail,RuPay,No Authentication,POS,POS Terminal,2834.49,0,24.6,29.6,16,3,Available balance too low for this transaction,insufficient_funds,retry_upi,360,failed_again
txn_01163,26.82,Fuel,Visa,3D Secure,POS,Tablet,877.18,1,8.0,17.9,11,5,Card flagged for review - high risk score,risk_block,retry_wallet,30,failed_again
txn_02865,60.03,Gaming,RuPay,Biometric,In-App,POS Terminal,4566.75,0,23.8,50.1,0,1,Do Not Honour - Bank declined due to risk parameters,risk_block,delay_2hr_retry,360,failed_again
txn_17035,21.3,Travel,Visa,3D Secure,Online,iPhone,1112.37,0,17.5,25.2,12,2,Gateway timeout - issuing bank unreachable,bank_timeout,retry_upi,0,recovered
txn_09619,710.17,Electronics,Mastercard,Biometric,POS,Android Phone,3733.99,0,30.4,67.0,12,1,Network error - request could not be completed,network_error,retry_wallet,360,recovered
txn_13161,61.81,Travel,Visa,Biometric,Online,Android Phone,1674.2,0,0.0,29.6,22,1,Gateway timeout - issuing bank unreachable,bank_timeout,retry_upi,0,recovered
txn_07553,146.3,Electronics,Visa,3D Secure,POS,Android Phone,1539.65,0,2.6,49.4,16,2,"Issuer server not responding, request expired",bank_timeout,no_retry,360,failed_again
txn_07748,64.09,Online Retail,Mastercard,PIN,Online,POS Terminal,2779.66,0,28.4,33.3,0,2,Available balance too low for this transaction,insufficient_funds,retry_upi,360,failed_again
txn_13541,20.38,Gift Cards,Amex,OTP,POS,iPhone,3329.2,0,14.3,51.6,13,3,Do Not Honour - Bank declined due to risk parameters,risk_block,retry_same_card,360,failed_again
txn_14813,13.46,Fuel,Visa,3D Secure,POS,Android Phone,2371.49,0,35.8,35.7,9,5,Available balance too low for this transaction,insufficient_funds,no_retry,0,failed_again
txn_10203,732.37,Travel,Mastercard,PIN,POS,ATM Machine,1896.33,0,37.4,28.2,6,6,Gateway unreachable - network failure,network_error,delay_2hr_retry,0,failed_again
txn_11061,117.37,Healthcare,Visa,PIN,Contactless,iPhone,5627.68,0,20.0,30.5,14,2,3DS authentication timeout after 30s,otp_fail,no_retry,360,failed_again
txn_15324,35.1,Healthcare,Visa,OTP,POS,POS Terminal,981.5,0,29.3,40.3,20,5,Card expired - decline code 54,card_expired,no_retry,360,failed_again
txn_18452,38.65,Utilities,Mastercard,OTP,POS,Windows PC,3798.08,0,24.9,49.9,22,1,Network error - request could not be completed,network_error,retry_upi,120,failed_again
txn_06988,116.17,Online Retail,RuPay,PIN,Online,Windows PC,438.04,0,10.4,36.5,15,3,Do Not Honour - Bank declined due to risk parameters,risk_block,delay_2hr_retry,120,recovered
txn_18875,45.28,Online Retail,Mastercard,3D Secure,ATM,Windows PC,1176.21,1,13.8,22.3,11,3,Decline code 51: Not enough balance,insufficient_funds,delay_2hr_retry,30,recovered
txn_01356,41.11,Utilities,Amex,OTP,Online,Android Phone,1186.93,0,19.7,33.6,15,4,Network error - request could not be completed,network_error,no_retry,30,failed_again
